Unnamed: 0.1,Unnamed: 0,No,Date/Time,Date/time end,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3]
15123566,15975968,1297,2012-02-19 09:13:07,2011-02-17 00:13:19,42,1.2 - 3.5 µm,0.009,0.5907,0.0122,0.0397,0.0,0.28245,2.3523,0.0509,0.3164,0.0028,0.0131,0.0,0.049,0.307,1325.13,0.0,0.0,0.3275,24.834,0.0,0.3857,2.094,0.0,0.0,0.1175,0.0,5.0209,5.6079,0.0,1.722,4.174
1397752,8172820,1467,2011-12-01 07:48:58,2011-02-17 00:13:19,42,1.2 - 3.5 µm,5.019,1.1181,0.0079,0.0546,0.099,0.00125,1.7543,0.4182,1.4638,0.0115,0.0042,0.442,0.049,0.307,1517.07,28.2838,0.8268,0.8978,5.7896,346.0417,0.3857,0.388,2.15,2.9552,0.2097,0.0431,5.6464,0.0,38.9732,0.0,0.0
4730495,13461922,1220,2010-01-12 15:30:21,2010-02-13 20:26:10,42,3.5 - 10 µm,0.009,2.2284,0.0414,0.1999,0.0755,0.5079,3.3113,0.1601,1.638,0.004,0.0125,0.0,0.0,0.02,329.06,0.0,1.602,1.6401,0.0048,303.9943,0.0072,0.654,1.765,0.0,0.0,0.0112,5.0209,1.7247,2.8347,0.0,0.0
8670020,2429957,1336,2012-02-20 11:58:00,2012-02-17 12:12:00,42,0.42 - 1.2 µm,0.009,0.1129,0.0446,0.1263,0.0828,0.6529,5.7516,0.3853,0.5901,0.029,0.0,0.054,0.0,0.307,0.0,0.0,2.4397,0.8978,0.0048,1127.518,0.0072,0.01,0.891,0.2976,0.2967,0.1358,20.2831,3.6668,28.165,2.2337,0.389
13696157,10647128,1220,2011-12-14 00:49:17,2011-02-17 00:13:19,42,1.2 - 3.5 µm,17.358,1.0802,0.022,0.0001,0.1884,0.38749,1.9377,0.1917,0.0,0.0,0.0063,0.484,0.0,0.542,863.16,0.0,0.0,0.0,50.2822,346.0417,1.3436,1.032,0.597,0.5178,0.0,0.0338,0.0,0.6922,6.2324,3.5659,4.852
7571487,2456719,1142,2010-01-14 14:18:10,2010-05-20 08:51:26,42,3.5 - 10 µm,17.358,2.45,0.0,0.1684,0.1406,0.00125,1.167,0.0006,0.196,0.0092,0.0,0.077,0.0,0.346,329.06,0.0,1.2141,1.8328,3.58,0.0,0.0072,1.042,0.587,0.0,0.0,0.0431,0.0,0.0,0.0,1.722,1.032
15417009,12877051,1220,2012-01-21 22:17:55,2011-04-12 21:34:37,42,0.42 - 1.2 µm,17.358,0.0,0.0,0.0653,0.0743,1.03847,1.9377,0.1917,1.3505,0.0101,0.0,0.259,0.094,0.0,13.85,89.1492,0.8268,4.8114,0.6851,346.0417,1.0614,0.388,4.07,0.2616,0.1305,0.1467,0.0,0.6703,0.0,1.722,3.316
812408,5060023,1008,2010-03-14 22:20:57,2010-09-21 05:06:08,42,0.42 - 1.2 µm,21.621,1.9315,0.0,0.1886,0.2466,0.47613,5.1231,0.0006,0.1348,0.0108,0.0038,0.263,0.049,0.312,329.06,99.3919,0.2622,2.1232,24.1384,445.397,0.2698,0.388,1.095,0.1021,0.0372,0.0431,0.0,0.0,6.2324,0.0,3.529
6099087,16529449,1109,2010-05-19 12:38:14,2010-01-12 17:16:00,42,1.2 - 3.5 µm,6.427,0.5011,0.0474,0.0566,0.0,0.07595,2.511,0.2507,0.0463,0.0101,0.0,0.0,0.0,0.242,659.08,28.2838,0.3372,4.1112,27.3108,0.0,0.0072,0.745,0.078,0.2693,0.1445,0.0,0.7108,0.0,6.2324,1.722,0.0
3690603,1537947,1053,2010-01-26 23:56:11,2011-02-17 00:13:19,42,0.42 - 1.2 µm,17.358,1.44,0.0157,0.1042,0.0,0.00125,1.9377,0.1917,0.0224,0.0059,0.016,0.093,0.049,0.204,350.73,0.0,0.0,0.0,11.6983,0.0,0.0072,0.291,0.281,0.0,0.076,0.0964,4.7937,0.0,6.2324,0.0,1.032
3886827,9469698,1324,2012-02-15 11:51:13,2011-01-05 04:51:28,42,0.05 - 0.14 µm,15.481,1.8153,0.022,0.0001,0.0,0.55255,1.9377,0.0006,0.5066,0.0133,0.0191,0.122,0.135,0.704,329.06,23.6419,0.8268,0.8978,9.701,3344.6482,0.0072,1.964,0.666,0.5178,0.1678,0.0431,0.0,3.5795,37.2359,2.8181,0.0
9517874,16235611,1229,2012-02-20 11:58:00,2011-12-02 13:52:28,42,0.05 - 0.14 µm,82.688,1.8427,0.0541,0.0811,0.0572,0.55331,1.9377,0.0006,0.5901,0.0101,0.0042,0.081,0.049,0.307,76.4,163.2954,0.2742,0.8978,5.7896,1860.038,1.553,0.01,0.633,3.9727,0.2686,0.0,5.0209,1.7829,39.9573,5.5105,1.032
13143004,11653331,1220,2011-10-09 10:21:49,2011-06-21 05:52:16,42,0.42 - 1.2 µm,36.96,0.437,0.022,0.0546,0.2921,0.28245,1.9377,0.1917,1.8585,0.0076,0.0116,0.041,0.049,0.653,0.0,28.2838,1.319,0.9653,1.5763,346.0417,0.3857,1.468,2.39,0.5178,0.0482,0.0414,4.8433,0.0,6.2324,0.1501,3.48
9614376,2362395,1255,2012-02-09 13:18:30,2011-12-09 01:15:34,42,0.05 - 0.14 µm,138.65,0.833,0.0058,0.0001,0.1909,0.01552,0.0028,0.1917,0.6619,0.014,0.0,0.259,0.138,0.099,99.02,147.953,0.8268,3.5125,52.2172,346.0417,0.6492,1.189,0.0,0.5178,0.1315,0.0565,14.8617,0.7628,1.8551,0.0,1.032
12813097,8565028,1064,2010-03-03 19:56:15,2010-09-10 01:10:00,42,0.14 - 0.42 µm,11.211,0.9459,0.022,0.0273,0.1707,0.28717,8.8411,0.066,0.59,0.0145,0.0137,0.05,0.033,0.217,719.7,113.1119,0.8268,2.368,0.0048,287.9021,0.0072,0.388,1.136,1.0901,0.076,0.0431,6.2555,0.4231,1.0989,2.0338,1.917
3218350,5019758,1149,2010-11-04 11:27:03,2010-01-12 17:16:00,42,0.05 - 0.14 µm,21.25,1.6363,0.0113,0.0614,0.6137,0.04322,1.9272,0.1917,0.5901,0.0085,0.0042,0.202,0.049,0.0,580.87,99.1659,0.9455,2.1003,5.7896,613.4101,0.3857,0.879,0.0,0.4199,0.0,0.0221,0.0,0.7628,4.9583,1.722,3.004
1903056,13513517,1220,2012-01-29 21:38:23,2011-11-07 18:16:49,42,0.14 - 0.42 µm,30.653,0.0,0.022,0.0001,0.1406,0.78922,0.9325,0.1706,0.5052,0.0118,0.0042,0.259,0.201,0.246,2444.44,160.5773,0.8268,3.7365,0.0048,0.0,0.3857,0.066,0.0,0.0,0.0,0.1502,10.3673,4.3518,10.065,1.722,5.74
3112041,12609046,1016,2010-08-28 08:43:28,2011-05-10 03:48:11,42,0.42 - 1.2 µm,9.717,0.6238,0.0629,0.0001,0.0,0.28245,3.8867,0.0006,0.3144,0.0101,0.0078,0.261,0.033,0.0,743.04,28.2838,0.8268,0.8978,5.7896,346.0417,0.3857,0.356,1.086,0.3548,0.0098,0.0431,11.9987,4.3124,1.3824,3.3845,1.823
11749130,15971802,1220,2011-11-06 09:34:21,2011-02-13 03:50:23,42,1.2 - 3.5 µm,0.009,0.0,0.0315,0.0546,0.1406,0.00125,1.2359,0.3752,0.1302,0.0121,0.0042,0.243,0.049,0.66,752.29,270.4591,0.0,0.0,29.5799,0.0,0.1964,0.01,3.424,0.5178,0.076,0.0431,19.2881,2.0012,6.2324,1.722,0.0
9839786,8414973,1534,2012-01-28 02:02:48,2010-07-22 16:05:17,42,0.14 - 0.42 µm,12.682,3.6815,0.048,0.0723,0.1406,0.25644,1.9377,0.3662,0.5901,0.0,0.0042,0.259,0.0,0.266,329.06,68.0862,2.277,0.0,15.1876,346.0417,0.2286,0.388,0.0,0.0,0.076,0.0431,5.0209,5.1904,6.2324,2.5026,0.0
1662982,329481,1240,2010-12-18 20:53:33,2010-08-14 04:00:39,42,0.14 - 0.42 µm,58.622,0.0,0.022,0.0952,0.1406,0.00125,0.0028,0.6032,1.0878,0.0141,0.0194,0.397,0.041,0.338,1003.76,15.0622,2.6536,0.8978,13.6851,122.6316,0.2043,1.281,0.0,0.0,0.2706,0.0,0.0,0.7628,10.4175,7.1997,1.917
878944,3014016,1308,2011-09-22 05:14:27,2011-02-17 00:13:19,42,1.2 - 3.5 µm,56.285,3.2851,0.0,0.0001,0.2626,0.00125,0.0113,0.1917,1.8233,0.0247,0.0,0.073,0.024,0.448,329.06,0.0,0.0,0.0,31.8877,1253.8839,0.5312,0.388,0.0,0.0,0.076,0.0,15.4657,0.0,6.2324,1.722,2.256
1306998,6741362,1104,2010-03-28 02:19:05,2011-04-03 17:35:48,42,3.5 - 10 µm,17.358,1.1181,0.0085,0.0968,0.0,0.26828,0.0028,0.2957,1.081,0.0089,0.0091,0.259,0.049,0.1,0.0,68.2797,0.8268,0.2154,5.9595,0.0,0.0072,0.388,0.974,1.3308,0.079,0.1653,15.8794,0.0426,13.1821,0.6908,1.021
5950540,1595555,1220,2010-09-08 13:50:59,2010-12-17 16:33:48,42,1.2 - 3.5 µm,25.402,1.1181,0.0,0.0043,0.3256,0.41207,0.0028,0.0006,0.6188,0.0236,0.0176,0.144,0.049,0.307,452.0,0.0,1.3375,0.0,5.141,228.6148,0.4108,0.01,0.0,0.0,0.0,0.1143,6.1905,0.2077,7.6189,1.722,1.032
1457073,13541012,1251,2012-02-01 18:25:37,2011-06-21 07:19:27,42,1.2 - 3.5 µm,7.729,1.1181,0.0126,0.0001,0.3134,0.31856,1.9377,0.465,0.7419,0.0101,0.0,0.878,0.125,0.307,1368.0,9.6951,0.8268,0.8978,3.6372,1636.1105,0.0072,0.365,1.106,0.5178,0.076,0.1078,8.725,0.0,6.2324,0.0,0.0
2955389,1239448,1396,2011-02-03 18:04:48,2011-01-21 14:39:37,42,1.2 - 3.5 µm,36.163,0.0,0.03,0.0546,0.1406,0.47655,3.4648,0.4453,0.6388,0.0025,0.0042,0.481,0.0,0.39,1077.19,21.826,1.2402,1.8631,5.7896,469.1986,0.0072,0.791,1.106,0.5178,0.0,0.0,0.1989,0.0,4.1638,1.611,0.0
12762298,13696574,1208,2012-02-18 02:21:41,2011-07-10 18:27:51,42,0.42 - 1.2 µm,57.974,1.2513,0.0,0.0546,0.171,0.00125,0.0028,0.1917,0.011,0.0,0.0138,0.185,0.079,0.307,3221.75,191.9427,0.0,0.0,27.7566,904.4136,0.3857,0.01,2.026,3.1899,0.3337,0.2014,13.0595,0.7628,11.2503,9.0659,1.032
10454373,4767120,1145,2011-12-07 17:59:38,2011-02-07 21:27:27,42,0.42 - 1.2 µm,17.358,0.0,0.0,0.0546,0.1406,0.28245,1.2328,0.1775,0.3727,0.0374,0.0042,0.881,0.0,0.915,921.54,113.7848,0.0,1.815,37.5737,346.0417,1.1365,0.526,2.516,0.0,0.4853,0.0,24.1419,3.0014,0.0,5.9968,2.247
8494548,6233991,1259,2011-08-05 20:09:13,2011-06-10 10:08:01,42,0.05 - 0.14 µm,17.358,0.0,0.0,0.0546,0.1421,0.26902,0.0028,0.2099,0.5901,0.0101,0.0087,0.23,0.049,0.261,329.06,15.1114,1.0614,0.0,0.0048,346.0417,1.6986,0.01,0.0,0.5178,0.5357,0.0,0.0,0.0,6.2324,1.722,0.0
8287974,12955287,1220,2011-08-08 12:33:34,2011-05-05 21:55:58,42,0.14 - 0.42 µm,6.338,0.4861,0.022,0.0001,0.1406,0.13251,3.1842,0.1917,0.5901,0.0136,0.001,0.01,0.049,0.302,329.06,36.7552,0.0,0.0,31.0826,0.0,0.6474,0.314,1.456,0.5178,0.07,0.0061,7.9427,0.0,0.0,0.0,1.032
13878042,3846725,1143,2010-07-15 19:25:21,2011-02-17 00:13:19,42,0.42 - 1.2 µm,9.336,3.2776,0.0297,0.0564,0.013,0.55265,4.3383,0.1917,0.5901,0.0101,0.0,0.259,0.049,0.0,1158.41,64.0355,0.6417,1.711,6.2509,21.12,0.0072,0.388,2.109,0.0,0.0424,0.0431,8.6845,0.0,6.2324,2.8864,0.115
6954403,11136109,1220,2010-01-15 17:13:39,2010-11-17 04:49:38,42,0.42 - 1.2 µm,17.358,1.1181,0.021,0.0477,0.1622,0.09524,7.3236,0.3898,0.3011,0.0016,0.0068,0.537,0.0,0.126,329.06,49.7483,1.8762,1.3477,1.5192,346.0417,0.2764,0.748,1.106,0.0,0.0,0.0339,7.7445,0.0,0.0,0.0,0.911
2821492,4041099,1260,2010-06-24 03:55:53,2010-05-07 11:24:39,42,0.14 - 0.42 µm,17.358,0.9171,0.0082,0.0546,0.3683,0.10755,1.9742,0.109,1.0369,0.0094,0.0019,0.419,0.0,0.315,331.17,57.8466,0.0,0.0,0.0048,346.0417,0.237,0.755,0.0,0.0,0.076,0.2118,0.0,0.0,0.0,7.6039,1.804
2938865,8610482,1309,2012-02-20 11:58:00,2011-07-31 19:06:03,42,0.05 - 0.14 µm,17.358,2.9995,0.0314,0.0546,0.1406,0.26568,1.4244,0.1917,1.799,0.0,0.0236,0.259,0.175,0.239,985.17,104.2416,0.0,0.8978,0.0048,0.0,0.1677,0.388,2.331,0.5178,0.076,0.0,0.0,3.7391,62.3462,11.7138,0.0
730559,11588572,1024,2010-07-23 01:33:18,2010-10-09 00:30:33,42,1.2 - 3.5 µm,16.433,1.0655,0.0099,0.0546,0.0,0.24356,1.6631,0.4774,0.5901,0.0146,0.0045,0.259,0.0,0.398,176.06,33.3472,0.082,1.9832,8.5861,907.7611,0.0072,0.331,1.455,0.5178,0.1891,0.1803,6.0646,0.7628,6.2324,1.722,2.473
8919283,11642417,1218,2010-11-05 09:02:12,2010-06-16 02:59:23,42,1.2 - 3.5 µm,0.009,1.1408,0.0542,0.0001,0.2459,0.30946,2.6721,0.0006,0.1026,0.0101,0.0052,0.259,0.0,0.35,329.06,0.0,0.0,0.7947,0.488,40.5576,0.8913,0.01,1.779,0.0,0.0,0.0121,5.0209,0.7628,9.558,1.4435,1.032
5474862,11079326,1088,2010-12-15 02:57:16,2010-12-18 23:34:11,42,3.5 - 10 µm,2.947,1.0892,0.0019,0.0203,0.2168,0.28245,4.2947,0.6404,0.9948,0.0196,0.0042,0.149,0.0,0.307,329.06,0.0,0.7123,0.9948,0.0048,122.4858,0.4814,1.459,1.757,0.0,0.132,0.0431,5.0209,3.0618,22.1665,1.722,0.0
16507899,6595300,1323,2012-02-20 11:58:00,2011-02-25 09:44:58,42,1.2 - 3.5 µm,37.958,0.0,0.0,0.0546,0.1406,0.28245,0.5095,0.0006,0.5901,0.0018,0.013,0.406,0.049,0.717,329.06,0.0,1.9495,1.0643,5.7896,346.0417,0.3857,0.388,1.106,0.5178,0.0,0.0431,5.0046,0.0,6.2324,1.2658,1.032
15328696,14793057,992,2010-03-05 09:12:02,2010-11-15 19:18:14,42,1.2 - 3.5 µm,17.358,1.2206,0.0,0.0001,0.3078,0.00125,3.2138,0.1917,1.4405,0.0035,0.0044,0.237,0.0,0.254,0.0,0.0,0.5732,0.8844,9.5944,374.4548,0.0072,0.365,1.022,0.5178,0.0,0.0027,2.6633,0.0,0.0,0.3513,2.607
8300057,12930086,1327,2011-03-14 20:56:55,2010-08-22 09:08:59,42,1.2 - 3.5 µm,3.77,0.7001,0.022,0.032,0.1228,0.28245,0.0028,0.3444,0.0,0.0242,0.0131,0.314,0.054,0.185,333.71,0.0,0.8268,0.0,40.0664,0.0,0.3857,0.01,0.316,0.424,0.107,0.1144,3.3759,0.7628,14.2421,0.263,2.604
9744257,1508080,1220,2010-02-18 18:55:37,2011-04-05 14:43:18,42,1.2 - 3.5 µm,22.344,1.1181,0.0165,0.0668,0.2529,0.5316,7.1629,0.0006,0.8646,0.0129,0.0,0.271,0.065,0.265,329.06,39.7132,0.2705,0.0,15.7661,10.3229,0.0072,0.01,1.372,0.0,0.0,0.0781,0.0,0.5294,10.5821,1.722,0.314
12834388,15293719,1094,2010-10-14 22:19:20,2010-04-11 08:43:46,42,0.05 - 0.14 µm,5.82,1.4797,0.0266,0.073,0.1406,0.00199,2.5373,0.1647,0.265,0.0129,0.0206,0.081,0.0,0.788,329.06,28.2838,1.2719,0.2777,0.0048,922.0264,0.1181,0.285,1.232,0.3651,0.0,0.015,9.3944,3.4505,23.5322,3.8135,0.0
6538608,5289946,1220,2012-02-12 09:15:39,2010-07-13 17:38:43,42,1.2 - 3.5 µm,26.908,0.0,0.0534,0.0922,0.0,0.28245,0.0028,0.3095,0.0,0.0089,0.0,0.739,0.049,0.691,329.06,0.5558,0.0,1.0909,5.7896,79.0688,0.3677,0.01,0.779,3.5845,0.076,0.0527,0.0,6.2037,35.4148,0.0,1.032
7014438,2122490,925,2010-01-19 12:32:44,2010-03-26 06:52:51,42,1.2 - 3.5 µm,32.859,1.9279,0.0411,0.0117,0.1877,0.36306,0.0028,0.2072,0.5901,0.0109,0.0127,0.259,0.049,0.244,392.9,0.0,0.4659,0.942,7.0026,111.5371,0.0279,0.236,0.556,0.6207,0.0,0.0084,3.4343,0.4914,3.3784,3.6161,0.069
15703691,8706271,844,2011-06-27 22:32:34,2011-02-17 00:13:19,42,1.2 - 3.5 µm,17.358,1.1181,0.0207,0.1017,0.0,0.28245,1.7527,0.0006,0.5901,0.0061,0.0,0.487,0.049,0.001,329.06,140.9281,0.8268,0.8978,0.7761,0.0,0.3857,0.388,0.449,0.0392,0.0988,0.0128,9.0574,0.7628,7.6466,3.3475,0.0
16137221,12319969,1113,2010-05-15 18:35:55,2010-09-18 12:00:34,42,1.2 - 3.5 µm,14.632,3.2578,0.0081,0.0546,0.0478,0.28291,2.6215,0.0989,0.0,0.006,0.0042,0.232,0.0,0.307,0.0,28.2838,0.2501,2.3894,0.0048,346.0417,0.4436,0.01,2.419,0.8862,0.0,0.001,6.6978,1.303,6.2324,1.722,1.032
5445279,10577318,1445,2011-11-05 23:54:38,2010-12-30 13:02:51,42,1.2 - 3.5 µm,72.313,3.5266,0.0406,0.0303,0.0,0.00125,0.1023,0.4921,0.5901,0.0101,0.0042,0.0,0.0,0.48,926.48,110.5391,0.1321,0.3805,0.0048,628.386,0.6589,0.32,2.008,2.1518,0.076,0.0802,0.0,6.8884,23.0678,1.722,0.061
15281220,4127842,1183,2010-11-25 16:16:52,2010-04-24 11:01:13,42,0.42 - 1.2 µm,60.938,1.1181,0.022,0.0001,0.0,0.35016,0.0028,0.1756,0.547,0.0199,0.0158,0.259,0.032,0.286,329.06,21.1203,0.9705,0.8928,0.0048,559.4536,0.3057,0.01,1.106,0.5178,0.1689,0.0431,0.0,0.7415,0.0,0.0,1.915
10172696,9782775,1112,2010-04-24 00:48:01,2011-05-20 10:41:17,42,0.05 - 0.14 µm,0.009,2.5563,0.022,0.0347,0.2085,0.03045,1.9377,0.0006,0.5901,0.0181,0.0228,0.578,0.032,0.0,133.67,0.0,0.0,3.7948,0.0048,0.0,0.0072,0.724,0.751,0.5178,0.0,0.015,0.1169,0.7628,5.0803,1.722,1.032
4239506,12503683,1357,2010-07-19 08:42:17,2011-02-25 08:05:17,42,1.2 - 3.5 µm,17.358,1.4994,0.0137,0.0259,0.2172,0.36838,2.0092,0.0378,0.5042,0.0158,0.0189,0.117,0.043,0.0,434.7,28.2838,1.5222,1.0074,17.0711,558.9129,0.3695,0.661,0.0,0.0,0.076,0.0086,0.0,0.2503,6.2324,1.722,1.032
12506014,520513,1406,2011-09-30 06:28:01,2011-07-15 16:05:21,42,0.05 - 0.14 µm,17.358,0.0,0.0514,0.0525,0.088,0.19992,2.3489,0.0006,0.3297,0.0064,0.0039,0.259,0.055,0.0,329.06,28.2838,0.1334,0.0,41.1586,2682.7067,1.3675,0.01,1.527,3.0206,0.076,0.0198,0.0,1.5791,6.2324,1.722,0.0
8619740,7640044,1195,2011-11-05 16:11:59,2010-12-17 14:56:07,42,0.14 - 0.42 µm,61.808,0.8854,0.0344,0.0854,0.1744,0.53895,0.006,0.1236,0.5901,0.0215,0.0,0.0,0.049,0.49,1710.35,156.0875,0.0,2.6336,0.0048,865.5804,0.3857,0.635,0.5,0.2197,0.2275,0.0431,7.5721,0.7628,9.1457,3.8561,0.516
8182946,11282690,1243,2011-05-23 12:18:29,2011-04-11 21:55:15,42,0.42 - 1.2 µm,1.85,0.0,0.0,0.0419,0.2496,0.3206,2.521,0.1917,0.7752,0.0101,0.0041,0.583,0.049,0.449,770.68,21.0535,0.0,0.8978,0.0048,346.0417,0.7617,0.093,1.978,1.1639,0.1252,0.0431,11.6507,4.8667,4.1546,7.4719,0.368
1287104,5908881,1178,2010-03-16 08:12:19,2010-06-03 06:02:39,42,1.2 - 3.5 µm,7.772,0.8007,0.0122,0.0166,0.4086,0.31965,3.7335,0.2875,0.0861,0.0148,0.0099,0.0,0.0,0.307,929.51,97.6375,0.9921,0.9785,5.5267,346.0417,0.0758,0.01,1.281,0.0,0.0,0.0431,5.0209,0.7628,6.2324,0.0,0.0
16470879,7597835,1014,2010-02-14 19:20:03,2011-07-21 13:35:06,42,3.5 - 10 µm,11.139,0.4542,0.0299,0.0691,0.2305,0.1451,1.9377,0.1917,0.3222,0.0,0.0075,0.454,0.019,0.429,0.0,7.7615,0.0,0.8978,5.7896,346.0417,0.0072,0.388,0.178,0.9284,0.104,0.0699,6.6724,0.2924,2.2794,1.722,0.463
10970212,11537192,1362,2012-02-19 03:17:17,2011-03-22 18:02:42,42,3.5 - 10 µm,98.112,0.4026,0.0345,0.097,0.2236,1.27398,3.2984,0.0006,0.5901,0.0049,0.0,0.679,0.279,0.358,329.06,190.6095,3.7989,0.1129,12.788,0.0,0.0072,0.388,0.0,3.9651,0.1871,0.0431,0.0,7.2259,11.9529,0.0,3.28
8704099,14704657,1155,2011-04-16 20:47:05,2010-06-16 20:30:07,42,3.5 - 10 µm,3.644,1.6339,0.028,0.0001,0.1829,0.33978,1.9377,0.5979,0.5226,0.0101,0.023,0.0,0.049,0.307,938.31,0.0,1.2606,0.8978,0.0048,346.0417,2.1423,0.01,1.106,0.0,0.0,0.0431,5.0209,0.0,6.2324,0.0,0.357
10422141,9671919,1209,2011-11-17 17:59:11,2011-02-17 00:13:19,42,1.2 - 3.5 µm,0.009,1.1181,0.0074,0.0398,0.1406,0.27265,4.1334,0.1917,1.5651,0.0101,0.0,0.259,0.0,0.565,329.06,28.2838,0.0,4.9075,17.9479,346.0417,0.7971,0.836,1.76,1.0963,0.2523,0.06,5.0209,0.0,0.0,0.0,0.0
3399661,6528383,1355,2012-01-25 20:30:12,2011-11-23 14:25:07,42,1.2 - 3.5 µm,65.193,2.1308,0.0284,0.0001,0.0,0.28245,1.9722,0.3762,1.4207,0.0,0.0,0.322,0.049,0.307,0.0,28.2838,0.0,0.0,3.4277,0.0,0.6641,1.296,0.0,0.5178,0.0,0.0945,0.0,0.7628,0.0,0.0,1.032
15722073,16476651,989,2010-06-24 08:20:59,2010-07-19 23:35:17,42,1.2 - 3.5 µm,17.358,2.9207,0.0476,0.1313,0.1406,0.47637,3.7235,0.0006,0.9674,0.0192,0.0,0.32,0.018,0.02,362.93,0.0,0.2607,1.5994,17.8658,346.0417,0.2564,0.303,0.592,0.5178,0.0,0.0824,5.0209,2.6548,6.2324,1.722,1.032
2911948,9230908,1220,2011-10-13 14:19:46,2011-07-08 05:57:26,42,1.2 - 3.5 µm,73.86,0.0,0.0054,0.1405,0.3103,0.00125,1.0344,0.1917,0.1689,0.0208,0.0014,0.249,0.0,0.307,427.11,28.2838,1.2586,0.2399,2.3111,510.3357,0.0072,0.388,1.511,0.5178,0.0935,0.0151,11.0748,1.0302,0.0,10.0598,1.032
11317205,1517944,1302,2011-03-10 22:20:52,2010-05-25 11:29:50,42,0.14 - 0.42 µm,22.596,0.0,0.0177,0.0001,0.204,0.23698,0.3768,0.2043,0.4803,0.0002,0.0,0.021,0.009,0.223,0.0,66.8125,0.2195,0.8978,0.0048,0.0,1.6539,0.101,1.792,0.0,0.074,0.0431,11.9577,0.0,6.2324,0.0,1.736
13234851,1264048,1196,2011-07-14 17:02:06,2011-02-23 19:06:23,42,3.5 - 10 µm,37.991,1.1181,0.0,0.1604,0.1406,0.47015,0.0028,0.2267,0.5901,0.0,0.0042,0.559,0.0,0.249,965.65,50.83,0.0,0.8978,0.0048,759.1016,0.8739,0.177,1.106,1.0573,0.339,0.0431,5.0209,2.7938,6.2324,1.722,1.032
1793437,1276957,1200,2010-02-22 01:26:18,2011-02-17 00:13:19,42,1.2 - 3.5 µm,4.765,0.0294,0.0,0.0001,0.1406,0.28245,4.467,0.0194,0.4837,0.0101,0.0,0.237,0.058,0.091,148.96,0.0,0.8268,1.5794,5.7896,0.0,0.2961,0.618,0.592,0.5178,0.076,0.1084,5.0209,0.0,0.0,1.722,0.0
16157429,10157151,1065,2010-05-29 20:18:38,2011-02-17 00:13:19,42,0.42 - 1.2 µm,35.491,1.7037,0.0,0.0596,0.2471,0.00125,0.0028,0.0006,0.7045,0.0222,0.0104,0.897,0.049,0.281,255.26,0.0,0.8268,2.0618,0.7683,0.0,0.0072,0.296,0.0,0.0,0.1844,0.0431,2.7053,1.9059,6.2324,3.5769,0.0
15853702,12833640,1220,2010-10-29 23:16:58,2010-10-25 02:04:18,42,0.14 - 0.42 µm,35.283,2.0126,0.0054,0.0089,0.2351,0.35014,1.6192,0.0636,0.513,0.0,0.0042,0.205,0.049,0.1,276.76,0.0,0.8268,0.8978,1.7558,256.5779,0.3857,0.388,0.898,0.0,0.0,0.0431,5.0209,0.7628,7.5278,3.6577,0.0
3712361,14212685,1545,2011-09-22 04:55:45,2011-03-30 09:43:33,42,0.42 - 1.2 µm,0.009,0.0,0.022,0.0635,0.025,0.52875,4.0604,0.2734,0.0524,0.0057,0.0042,0.266,0.0,0.836,351.12,81.9643,1.0157,0.1931,0.0048,346.0417,0.0072,0.388,1.106,0.0,0.076,0.1489,2.859,2.5552,25.1809,1.722,7.118
13018800,1353904,1220,2010-07-21 16:00:19,2011-01-19 16:23:54,42,0.14 - 0.42 µm,0.009,0.0,0.0483,0.0605,0.0,0.12801,4.973,0.0006,0.5901,0.0002,0.0117,0.158,0.05,0.307,0.0,81.339,2.2684,3.4765,15.7236,0.0,0.0072,0.402,0.0,0.9045,0.0,0.0431,8.715,0.0,0.0,1.722,2.353
8860880,9801099,942,2010-02-07 01:36:40,2010-11-10 20:49:10,42,0.42 - 1.2 µm,29.561,2.4896,0.0412,0.0546,0.1086,0.0345,3.8587,0.2952,0.6834,0.0188,0.0143,0.246,0.026,0.184,329.06,94.0913,0.0,0.3611,5.7896,346.0417,0.3857,0.356,1.546,0.0,0.0,0.092,3.1287,0.0,0.0,1.3908,0.0
2890798,16346199,985,2010-01-19 15:26:02,2010-05-20 14:33:29,42,0.05 - 0.14 µm,22.733,1.8772,0.022,0.0635,0.0,0.00125,1.9377,0.0006,1.2106,0.0076,0.006,0.242,0.083,0.061,68.26,61.8257,0.2207,0.8978,0.0048,0.0,0.3508,0.105,1.118,0.0,0.0,0.1717,5.0209,1.0959,0.0,0.0,2.906
