,Unnamed: 0.1,Unnamed: 0,No,Date/Time,Date/time end,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3]
383,10164124,0,1491,2010-07-01 20:19:15,2010-07-01 21:19:15,42,0.14 - 0.42 µm,7.329,0.0002,0.0001,0.0277,0.0196,0.23038,0.0393,1.0614,0.3591,0.0001,0.0693,1.015,0.042,1.6,161.01,0.0565,0.0018,0.1276,0.006,3.8788,0.0567,0.081,0.468,0.148,0.0015,0.0255,0.178,0.0024,3.1091,0.0016,0.003
384,15588191,94,1516,2012-02-01 13:13:54,2012-02-05 00:04:41,42,1.2 - 3.5 µm,1.096,10.6219,0.0154,0.0003,0.0012,0.00744,0.0353,0.0167,0.2394,0.0007,0.0002,0.969,0.016,0.036,1.81,1.9746,0.0306,1.1999,0.006,13.3929,0.0202,0.024,0.331,0.1149,0.0018,0.0261,0.0417,0.0023,0.0024,0.0027,0.003
385,817533,111,1005,2010-11-05 09:24:19,2010-11-05 10:24:19,42,1.2 - 3.5 µm,0.256,3.2103,0.016,0.0014,0.12,0.0027,0.0725,0.9883,0.956,0.0002,0.0057,0.279,0.03,0.07,7.6,0.4466,19.9208,1.2716,2.0846,0.0375,0.0408,0.78,0.68,0.7276,0.0037,0.0067,0.0147,0.0015,0.0024,0.0007,0.103
386,3736086,1,1458,2010-03-05 21:49:24,2011-12-18 08:25:46,42,0.42 - 1.2 µm,2.518,0.0114,0.0148,0.0052,0.4181,0.05811,5.7025,0.5263,0.0794,0.0121,0.0002,0.623,0.004,0.179,201.98,0.0435,1.9569,0.236,0.9412,15.7418,0.0266,0.175,0.11,0.0054,0.0017,0.0082,0.43,0.0054,3.1691,0.0006,0.019
387,13769540,0,1306,2010-02-04 10:55:13,2010-02-04 11:55:13,42,0.14 - 0.42 µm,23.303,0.0001,0.0001,0.0003,0.0012,0.00872,0.214,0.0442,1.1645,0.0166,0.0002,0.883,0.004,0.064,9.62,271.7731,5.0912,1.5404,0.1024,13.1909,0.1622,0.061,1.159,0.0059,0.0018,0.0503,2.8768,0.0046,0.9091,0.0024,0.024
388,13517233,15,1234,2012-01-17 11:53:37,2012-01-17 12:53:37,42,0.42 - 1.2 µm,52.235,1.0427,0.0193,0.0937,0.0347,0.00275,0.0375,0.0851,0.4196,0.0019,0.0002,2.775,0.297,0.099,1346.67,94.4062,0.0054,1.6439,0.0976,0.0583,2.8361,0.339,0.957,0.006,0.118,0.1044,0.012,9.8931,164.1299,0.0012,0.004
389,1330524,20,1099,2011-05-21 23:57:49,2011-05-22 00:57:49,42,0.05 - 0.14 µm,126.596,0.029,0.0278,0.0003,0.0363,0.01309,1.6012,0.0692,3.2088,0.0045,0.0002,1.031,0.005,0.061,2.19,3.1508,2.0639,11.3101,0.188,2246.2488,0.0311,0.027,1.106,0.0233,0.0015,0.0125,29.1443,0.0032,36.615,0.0019,0.009
390,10853377,89,1513,2010-11-25 03:30:08,2011-10-15 07:49:20,42,0.14 - 0.42 µm,0.407,2.5791,0.0229,0.0686,0.4165,0.0027,0.6845,0.0024,0.4741,0.0092,0.0051,0.501,0.017,0.463,237.97,278.1234,0.006,7.9686,0.013,4111.9611,0.01,0.051,0.889,0.0024,0.0046,0.266,16.9194,0.0084,0.0024,0.0025,0.003
391,16116577,103,1060,2012-02-02 11:36:05,2012-02-02 12:36:05,42,0.42 - 1.2 µm,34.721,0.002,0.0163,0.0007,0.5571,0.01542,0.003,1.2398,0.4446,0.0,0.0,0.68,0.14,0.258,0.12,277.1844,0.0629,0.5362,24.0594,0.3611,0.1,0.074,1.892,0.0397,0.0016,0.0183,0.1614,22.2241,29.6666,0.0011,0.003
392,4760307,1,1241,2011-01-21 10:13:23,2011-01-21 11:13:23,42,0.14 - 0.42 µm,5.815,0.2031,0.0008,0.1311,0.0083,0.0276,0.5092,0.0248,0.0067,0.0002,0.0001,0.464,0.004,0.536,31.16,8.3881,0.0323,0.8398,99.2586,0.4613,0.0919,0.071,0.12,0.0104,0.0509,0.0115,2.989,0.0285,0.145,0.0008,0.039
393,6850478,103,963,2010-01-14 00:04:24,2010-01-14 01:04:24,42,1.2 - 3.5 µm,152.126,0.0081,0.0121,0.0003,0.0046,0.01775,0.0031,0.0033,0.1692,0.0206,0.0001,0.819,0.001,0.393,0.22,0.0137,2.993,0.0239,2.6796,0.9121,0.1284,0.389,0.259,0.1835,0.1129,0.0195,0.0116,41.4144,29.5241,0.0015,0.038
394,1525324,0,1513,2010-03-27 20:16:16,2010-03-27 21:16:16,42,0.14 - 0.42 µm,0.043,0.3077,0.0131,0.0165,0.0126,0.09654,5.2053,0.0015,0.4302,0.0003,0.0002,3.036,0.001,1.115,5372.28,397.5513,1.5601,3.4364,2.352,1412.7882,0.0415,0.135,0.677,0.0079,0.0015,0.0006,0.0369,0.0272,0.0024,0.9699,0.009
395,484070,4,1381,2010-11-08 17:05:06,2010-11-08 18:05:06,42,1.2 - 3.5 µm,33.492,0.0069,0.0001,0.0049,0.1328,0.01649,0.0712,0.548,3.0698,0.0008,0.0001,0.725,0.013,0.39,406.52,32.1214,0.0671,0.1385,0.1872,1.1022,0.1168,0.036,0.571,0.0062,0.0418,0.0228,0.0168,0.0018,0.0024,0.0018,0.99
396,3504028,286,1239,2010-01-19 14:12:52,2010-01-19 15:12:52,42,1.2 - 3.5 µm,7.659,0.0019,0.252,0.0003,0.9881,0.04804,0.0067,0.148,0.2854,0.0587,0.0002,0.511,0.07,0.311,531.25,0.0142,0.7501,0.6558,0.1386,79.6672,0.3368,0.024,0.03,0.0048,0.0031,0.011,0.0731,0.0084,4.6615,0.0011,0.003
397,3348410,10,1493,2011-12-24 13:46:23,2011-12-24 14:46:23,42,1.2 - 3.5 µm,2.23,5.1313,0.0236,0.1562,0.0013,0.0027,2.5639,0.6218,0.579,0.0002,0.0397,0.819,0.012,0.063,1955.52,0.0162,0.0558,0.0095,0.0066,19348.59,0.0207,0.024,2.49,0.0028,0.0019,0.2033,0.008,0.4964,92.16,0.0019,0.003
398,8456472,20,1290,2010-11-13 23:43:28,2010-11-14 00:43:28,42,3.5 - 10 µm,10.755,0.008,0.0005,0.0029,0.1357,0.00725,0.076,0.0303,0.1787,0.0326,0.0038,0.091,0.044,0.165,731.69,119.944,0.0825,0.0587,0.0439,67.3399,2.312,0.373,1.09,0.0228,0.0434,0.0192,0.0035,0.0019,0.0024,0.0004,0.595
399,15636582,85,872,2011-12-27 16:31:36,2011-12-27 17:31:36,42,0.14 - 0.42 µm,3.217,0.0003,0.0024,0.025,0.0319,0.01504,0.2381,0.0197,0.228,0.0066,0.0043,0.834,0.376,0.103,0.32,0.6501,5.547,1.952,0.006,4.0647,0.4329,0.053,0.228,0.0488,0.069,0.076,5.1297,45.1668,0.6435,0.0012,0.003
400,16348340,358,1144,2010-01-20 13:05:27,2010-01-20 14:05:27,42,1.2 - 3.5 µm,17.116,0.0,0.0032,0.2265,0.5117,0.01253,13.729,0.2328,0.35,0.0018,0.0165,0.346,0.002,0.668,24.85,43.3841,0.7778,1.1118,1.9074,495.3651,0.6185,0.024,0.09,0.0039,0.0493,0.0009,0.2075,0.0011,332.922,0.0024,0.003
401,9593578,10,1478,2010-01-12 15:48:51,2011-02-01 22:30:41,42,0.14 - 0.42 µm,93.542,0.001,0.0102,0.0003,0.0127,0.00293,1.155,0.1992,0.0407,0.0075,0.0012,0.455,0.005,0.231,19.89,3.6545,12.3889,1.0145,282.025,1637.3368,0.2541,0.221,1.615,0.0628,0.002,0.0139,0.4081,0.0113,0.0024,0.051,0.008
402,5118593,82,1173,2011-01-14 20:53:02,2011-12-20 02:51:39,42,0.05 - 0.14 µm,0.202,0.0316,0.0326,0.0054,0.1553,0.0027,0.7949,0.2008,0.1946,0.002,0.008,0.69,0.004,0.429,54.54,0.0091,2.1446,0.8208,0.006,61.8896,3.9789,0.057,0.499,0.0051,0.0671,0.0208,0.0584,2.5459,2.8526,1.0995,0.05
403,8609025,11,1169,2010-02-26 20:52:49,2010-12-19 19:14:34,42,0.14 - 0.42 µm,130.967,0.0003,0.0003,0.1931,0.3835,0.00313,0.0052,0.1272,5.1231,0.0231,0.0002,0.157,0.001,0.148,59.22,1.0962,0.007,2.3657,1.4534,3.5107,0.6022,0.713,0.14,0.0219,0.0018,0.0084,0.6457,0.0066,127.344,0.0008,1.893
404,2910198,16,1249,2010-02-19 11:48:05,2010-02-19 12:48:05,42,0.42 - 1.2 µm,0.132,0.0158,0.0132,0.0028,0.2337,0.12551,0.0044,0.1578,1.0389,0.0001,0.0001,0.032,0.001,0.273,4.98,1.2929,0.383,1.1222,1.8387,66.5142,0.0497,0.03,2.288,0.0091,0.0043,0.0027,5.0389,0.0071,11.1198,0.001,0.003
405,13800715,24,1423,2011-12-21 11:17:43,2011-12-21 12:17:43,42,0.14 - 0.42 µm,36.742,0.0,0.0093,0.0003,0.0059,0.11884,9.5931,0.2387,0.1294,0.0,0.0002,0.188,0.011,0.406,1783.44,0.5601,0.0325,0.2932,1.1776,172.4242,0.2587,0.04,1.978,0.0045,0.0015,0.0156,0.2304,0.0034,0.7489,0.0018,0.05
406,5222709,131,1475,2010-01-26 01:32:54,2010-01-26 02:32:54,42,1.2 - 3.5 µm,0.464,0.2064,0.0005,0.0006,0.0376,0.0027,0.0947,0.0768,0.3305,0.0006,0.0002,0.64,0.053,0.413,1.96,0.1104,2.3084,0.0491,0.3757,568.6321,0.0372,0.034,1.286,0.0092,0.003,0.031,0.0002,0.8561,0.3091,0.0009,0.003
407,12267867,54,1470,2010-01-26 17:45:26,2011-12-08 10:30:53,42,0.05 - 0.14 µm,0.074,0.0027,0.0016,0.0613,0.163,0.00774,0.4097,0.2118,0.5388,0.0025,0.0001,0.37,0.37,0.2,58.66,0.7371,0.0028,8.9268,5.0699,5.4629,0.1657,1.47,1.62,0.0025,0.0021,0.1352,1.7841,0.0063,20.517,0.0043,0.003
408,8939744,402,1040,2010-01-13 03:20:38,2010-10-03 03:37:21,42,0.14 - 0.42 µm,11.166,6.1612,0.0427,0.0016,0.0373,0.06738,0.0155,0.0758,0.0616,0.003,0.0001,2.449,0.001,2.005,30.66,0.3063,0.0055,1.1766,2.7136,690.1224,0.2593,0.024,0.432,0.01,0.3697,0.0363,0.116,11.2656,58.8786,0.0004,0.003
409,11978841,24,1536,2010-01-14 04:34:31,2010-02-04 12:58:52,42,0.05 - 0.14 µm,0.593,0.0034,0.0025,0.0066,0.0052,0.00596,2.5057,0.0066,0.3469,0.0002,0.0002,0.748,0.003,0.745,1142.94,0.1225,0.1913,3.9093,6.5578,1309.6727,0.0179,0.024,0.459,0.0079,0.0165,0.0035,0.08,0.0071,5.4842,0.0017,0.025
410,7362513,218,961,2011-01-26 03:19:32,2011-01-26 04:19:32,42,1.2 - 3.5 µm,7.487,0.0,0.0005,0.0003,0.019,0.09214,0.0842,0.6179,0.4302,0.0045,0.0,0.215,0.002,0.032,0.61,0.1005,0.2516,0.4265,0.006,1.9375,0.0899,0.914,0.994,0.8605,0.0015,0.0001,0.014,0.4967,3.3786,0.0034,0.003
411,15807486,7,1043,2011-10-17 19:10:43,2011-10-17 20:10:43,42,3.5 - 10 µm,15.362,0.0003,0.087,0.0015,0.0784,0.00449,0.0042,0.0066,0.3284,0.0002,0.0002,0.251,0.028,0.177,3674.08,0.2409,0.7335,0.5611,28.6788,23.3968,0.3098,0.037,2.353,0.0047,0.0425,0.007,0.0036,0.002,332.922,0.0019,0.003
412,1291043,400,1226,2010-01-22 08:11:44,2010-01-22 09:11:44,42,0.42 - 1.2 µm,0.927,0.0012,0.0041,0.0003,0.0187,0.20622,1.1191,0.0026,1.031,0.0004,0.0002,0.498,1.493,0.032,1235.17,1.2699,1.1371,1.004,8.0269,9.2089,0.0268,0.081,1.656,0.2409,0.068,0.011,0.0376,0.002,19.1394,0.0008,0.003
413,9955448,172,1369,2012-02-18 17:03:44,2012-02-18 18:03:44,42,0.14 - 0.42 µm,1.387,0.0,0.0257,0.0055,0.0314,0.05206,0.0098,0.9257,0.6093,0.0455,0.0002,0.802,0.002,0.309,348.71,0.8906,0.5789,7.8827,0.0465,3338.4476,1.1259,0.045,0.129,0.011,0.0015,0.0008,0.0406,0.7039,332.922,0.0013,0.036
414,10776414,63,913,2011-10-17 10:18:43,2011-10-17 11:18:43,42,1.2 - 3.5 µm,18.719,0.0044,0.0159,0.0003,0.0165,0.00456,2.1428,0.1812,1.016,0.0119,0.0002,0.17,0.013,0.764,514.93,108.943,2.6665,0.0036,0.8569,19.8572,0.0901,0.03,1.133,0.0043,0.0015,0.1538,0.0466,0.0099,2.0675,10.3285,0.003
415,156658,625,883,2010-11-30 20:42:37,2010-12-12 23:09:33,42,0.05 - 0.14 µm,264.332,0.2695,0.0042,0.0007,0.0142,0.00351,1.887,0.0281,0.2978,0.0,0.0002,0.916,0.122,0.415,0.84,326.7274,0.0037,0.2344,0.3025,15.7881,0.0576,0.027,0.963,0.2257,0.0015,0.0217,0.0132,0.0019,40.9698,0.0006,0.003
416,4869451,1,955,2010-01-17 17:25:10,2010-01-17 18:25:10,42,3.5 - 10 µm,21.353,2.4797,0.0003,0.001,0.0397,0.0027,0.0031,0.2124,0.1996,0.0074,0.0002,0.947,0.198,0.118,20.18,1.3456,0.0074,1.3357,282.025,1.6541,0.0222,0.044,0.621,1.5098,0.002,0.0182,0.04,0.0818,0.0024,0.0005,0.003
417,14163075,131,1413,2010-01-13 23:43:57,2010-01-14 00:43:57,42,0.42 - 1.2 µm,4.556,0.0087,0.0007,0.0003,0.3939,0.0027,0.0807,0.3241,1.081,0.0007,0.0001,0.364,0.003,0.194,29.61,440.5657,3.1244,4.0454,10.4555,0.0292,0.0146,0.454,4.976,2.08,0.0015,0.156,42.1782,0.005,0.0024,0.0019,0.014
418,15140261,73,956,2010-01-23 00:30:27,2011-09-27 05:14:36,42,0.14 - 0.42 µm,0.471,0.913,0.1226,0.037,0.1076,0.16865,0.0458,0.2172,0.4781,0.0042,0.0002,0.892,0.025,0.05,2110.24,0.6985,0.0208,0.041,38.7967,156.3865,0.0573,0.024,0.484,0.0034,0.0015,0.0007,3.6438,0.0016,44.955,0.7637,0.003
419,11800145,2,1041,2010-03-25 11:54:33,2010-03-25 12:54:33,42,0.14 - 0.42 µm,33.752,0.0,0.0798,0.0656,0.0125,0.00922,0.0033,0.709,0.9287,0.02,0.0001,3.55,0.005,4.966,3.63,15.9925,0.6866,0.4173,1.9351,4.7968,0.5571,0.034,2.19,0.2309,0.0063,0.0183,4.2006,0.0027,60.1591,0.0023,0.003
420,9183183,403,1553,2010-01-23 02:49:52,2010-01-23 03:49:52,42,0.14 - 0.42 µm,0.784,0.0002,0.0397,0.0476,0.0656,1.54863,0.0031,0.3336,0.0611,0.0008,0.0001,0.489,0.01,0.374,26.85,182.4668,0.9659,0.617,0.0956,9.5822,0.1337,0.313,0.239,0.0082,0.0093,0.0018,0.0341,0.0018,0.0024,1.0359,0.004
421,15555369,227,949,2010-01-15 03:45:39,2010-02-14 19:55:37,42,1.2 - 3.5 µm,3.758,0.036,0.0137,0.0003,0.0923,0.06563,4.2407,0.5586,0.6946,0.0006,0.0019,0.151,0.008,0.894,85.22,0.7175,0.0475,0.0429,7.0981,10.5758,0.2552,0.024,0.477,0.0102,0.0292,0.0141,0.0058,0.0046,332.922,0.0055,0.003
422,12871803,11,1102,2010-01-17 01:27:53,2011-11-17 09:57:42,42,3.5 - 10 µm,0.222,0.1408,0.0023,0.0183,0.1395,0.00301,0.061,0.0748,0.8516,0.0007,0.0016,1.912,0.005,0.353,11.03,0.0092,0.0032,0.5041,0.0815,17.5948,0.0473,0.818,31.002,0.0222,0.1106,0.0023,14.9071,0.0018,293.713,0.0027,0.04
423,9563066,6,989,2010-01-20 20:28:39,2010-11-26 20:47:39,42,0.05 - 0.14 µm,0.112,0.0,0.0051,0.0043,0.2415,0.1535,5.8397,0.1269,0.3766,0.0004,0.0001,0.158,0.002,0.05,275.99,0.0716,0.1901,22.5613,2.5855,2.5318,0.9568,0.24,0.303,0.116,0.0491,0.0081,1.6474,0.003,57.81,0.0003,0.003
424,2382978,239,1456,2011-03-05 09:31:22,2011-03-05 10:31:22,42,0.42 - 1.2 µm,47.646,0.0164,0.0002,0.0036,0.2277,0.07044,0.1561,0.4235,0.8974,0.0,0.0001,0.372,0.014,0.074,0.64,0.061,0.0812,35.613,8.94,2.446,0.3954,0.054,0.709,0.0888,0.0238,0.0002,0.0015,0.0057,0.5964,0.007,0.021
425,3126043,0,1482,2011-01-28 07:52:41,2011-01-28 08:52:41,42,1.2 - 3.5 µm,0.347,0.1064,0.0003,0.0145,0.0026,0.03625,6.4977,0.0135,1.2441,0.0001,0.0002,2.766,0.161,0.044,14.75,0.3549,1.0694,8.6397,216.0949,3.1246,0.1593,0.108,2.045,0.0109,0.0017,0.0006,0.0126,0.002,5.4423,0.0011,0.003
426,10292986,9,1153,2011-01-16 20:04:58,2011-09-20 04:43:50,42,3.5 - 10 µm,5.913,0.0024,0.0002,0.0003,0.8127,0.00591,2.6259,0.0088,0.9968,0.0002,0.0002,2.428,0.002,0.777,1.87,0.0351,0.0495,1.6313,0.006,167.5666,3.5838,0.279,0.218,0.0365,0.0015,0.0359,1.7656,0.0242,68.9476,0.0024,0.009
427,14610073,2,1552,2010-02-06 12:10:47,2011-12-08 05:56:41,42,1.2 - 3.5 µm,1.936,10.9254,0.0326,0.0259,0.0147,0.03618,2.9973,0.0518,0.979,0.0014,0.0002,0.326,0.834,0.474,3734.98,2.2815,0.153,0.7363,0.006,0.2032,0.2218,0.035,0.248,0.0084,0.0015,0.143,0.0253,0.001,1.1249,0.2265,5.536
428,9049696,5,1514,2010-01-27 00:23:17,2012-01-30 19:48:32,42,0.42 - 1.2 µm,111.689,1.0132,0.0414,0.0007,0.0219,0.06065,1.4055,0.0658,0.8159,0.0104,0.0001,0.16,0.197,0.149,1.98,1.3279,0.1516,0.8043,112.7067,2.0877,0.0284,0.049,0.845,0.1658,0.0015,0.4295,33.5258,0.0923,0.0024,0.0071,0.459
429,425193,2,934,2010-01-22 22:56:16,2010-01-25 12:17:41,42,0.42 - 1.2 µm,8.144,0.2753,0.0076,0.0003,0.0574,0.01903,0.144,0.6057,0.6574,0.0013,0.0001,0.522,0.17,0.499,398.05,22.2411,0.0027,1.0093,2.8291,23.2535,0.7733,0.024,0.751,0.0308,0.008,0.0002,0.5658,0.0082,11.4579,0.0006,0.003
430,12235497,26,1183,2010-01-13 16:19:54,2011-11-30 06:46:30,42,0.42 - 1.2 µm,2.135,0.0065,0.0684,0.0613,0.0468,0.00531,0.8918,0.1403,0.9897,0.0045,0.0005,0.559,0.007,0.9,225.81,284.9529,0.002,1.5779,34.0158,1.8173,0.5239,0.029,0.914,0.0978,0.0363,0.0008,0.004,0.001,149.2002,0.0007,0.003
431,11396974,98,1381,2010-01-15 07:54:00,2010-02-26 06:36:46,42,0.14 - 0.42 µm,7.7,0.0374,0.1067,0.0006,0.0823,0.0123,0.0401,1.2361,0.5998,0.0106,0.0008,0.129,0.006,0.286,10.41,0.8971,1.6936,8.6845,0.006,0.3558,0.01,0.028,0.554,2.6389,0.0036,0.0008,0.0018,8.1023,16.3141,0.0049,0.003
432,9376083,0,1098,2010-01-18 15:21:29,2011-10-30 01:04:28,42,0.05 - 0.14 µm,0.938,0.0051,0.1868,0.0077,0.0006,0.02127,0.0264,0.6962,0.55,0.0125,0.0048,0.817,0.016,0.055,12.84,0.8765,0.0716,1.3492,10.6362,57.4313,0.2804,0.036,1.107,0.0357,0.0239,0.0018,0.022,3.5799,0.0716,0.0015,0.611
433,4412107,42,1139,2010-01-16 15:23:52,2010-01-16 16:23:52,42,0.42 - 1.2 µm,10.866,3.4767,0.0198,0.3658,0.4365,0.06223,0.2206,0.7329,0.2528,0.0002,0.0001,0.33,0.162,0.027,45.52,8.6129,0.0018,0.2684,0.0066,2083.2478,0.0135,0.119,2.723,0.0048,0.0846,0.4007,0.0668,0.0102,52.6269,0.0004,5.439
434,6891548,24,1552,2010-02-14 16:11:33,2012-02-11 18:23:44,42,0.05 - 0.14 µm,3.438,2.9569,0.0319,0.0263,0.0544,0.00271,0.0032,1.6436,0.2846,0.0043,0.0001,0.579,0.015,0.208,2002.99,68.8017,16.9386,1.8852,11.7634,155.0933,0.8261,0.027,0.281,0.0037,0.1949,0.0073,0.0487,0.01,0.0461,0.0004,0.024
435,13697575,73,1220,2010-01-12 23:03:05,2010-01-30 10:26:33,42,1.2 - 3.5 µm,2.475,0.2428,0.0094,0.0003,0.0975,0.09957,1.5096,0.01,0.2982,0.0,0.0349,0.944,0.002,0.06,1.88,0.8607,1.6401,0.0135,26.0317,3.0789,0.0673,0.063,0.565,0.0077,0.0016,0.0107,0.0116,0.1551,17.3374,4.9959,6.225
436,13336889,4,1400,2010-01-12 10:19:24,2010-01-12 17:16:00,42,3.5 - 10 µm,61.733,0.0199,0.0075,0.0705,0.0025,0.02389,17.3432,0.6692,1.496,0.0002,0.0002,0.603,0.001,1.592,15.1,0.061,0.016,0.1804,1.0205,8.0043,0.2035,0.024,0.169,0.0026,0.1031,0.1687,0.0008,0.0011,3.2301,0.0014,0.185
437,13838031,37,1403,2010-01-17 23:52:41,2010-01-18 00:52:41,42,0.14 - 0.42 µm,0.927,0.2148,0.0052,0.005,0.0016,0.0821,0.0051,1.2007,0.1913,0.0095,0.0001,0.27,0.001,0.055,13.68,32.0866,0.2112,1.7623,56.3929,25.5954,12.2171,0.327,0.359,0.0045,0.0034,0.0015,1.0407,0.0053,0.0024,0.0006,7.281
438,14780865,145,1492,2010-01-20 17:23:24,2010-09-16 05:27:23,42,0.14 - 0.42 µm,2.746,0.0464,0.0777,0.0006,0.1219,0.00404,0.0474,0.0039,0.6844,0.0008,0.0003,0.571,0.003,0.024,433.46,0.0206,5.9639,0.1251,0.0071,300.4107,0.0106,0.055,1.902,0.0028,0.003,0.4146,0.0101,0.0191,1.3689,1.9141,0.005
439,11396975,106,1170,2011-01-18 08:34:32,2011-01-18 09:34:32,42,1.2 - 3.5 µm,88.476,0.0272,0.0519,0.0003,0.0414,0.00475,0.0164,0.0193,0.0872,0.0003,0.0057,0.737,0.011,0.229,346.45,0.0016,0.0035,33.7446,0.007,257.1022,0.2529,0.06,0.477,0.3026,0.0238,0.0741,0.6194,5.4657,0.003,0.0012,0.003
440,15233502,1,914,2011-02-16 05:08:52,2011-02-16 06:08:52,42,0.14 - 0.42 µm,1.877,0.3034,0.0117,0.0004,0.0264,0.0027,19.9971,1.2835,0.4153,0.0034,0.0057,0.772,0.011,0.06,6.7,0.2931,0.2925,0.0079,0.0243,2.223,0.153,0.124,1.577,0.0147,0.0034,0.0001,0.0491,0.0573,22.3125,0.0006,0.003
441,7863081,13,911,2011-01-10 02:56:21,2011-01-10 03:56:21,42,0.42 - 1.2 µm,18.398,0.0179,0.022,0.0005,0.0251,1.65141,0.031,0.005,0.2967,0.0002,0.0001,0.782,1.035,0.334,8.4,0.2923,0.178,1.2566,0.006,8.8989,0.153,0.024,0.574,0.0031,0.0015,0.0658,0.0007,0.0192,0.0024,0.0034,0.003
442,15058768,51,877,2010-01-12 13:56:41,2010-01-20 20:21:00,42,0.42 - 1.2 µm,124.071,0.6812,0.062,0.0003,0.0294,0.00275,0.0041,0.0135,1.1571,0.0031,0.0589,0.719,0.003,0.282,1415.4,0.7304,2.8278,1.6545,0.006,15.4343,0.7691,0.173,0.402,0.0048,0.0015,0.0352,2.7651,0.0139,1.4336,0.0007,0.003
443,11111658,39,961,2012-01-23 06:39:39,2012-01-23 07:39:39,42,0.42 - 1.2 µm,4.509,0.0,0.0055,0.1343,1.3614,0.02786,0.3485,0.8011,3.0019,0.0002,0.0002,0.006,0.286,0.373,8.08,26.8109,0.9821,7.5225,0.0064,4.2625,0.2388,0.293,2.254,0.0432,0.2431,0.0004,0.0168,0.0673,0.0024,2.7408,0.117
444,11335341,0,1226,2011-12-20 11:15:49,2012-01-28 10:11:49,42,0.05 - 0.14 µm,4.918,0.0002,0.0336,0.0003,0.0349,0.0027,0.2934,0.0105,1.4006,0.0005,0.0001,0.115,0.216,0.057,5602.38,15.0313,1.6498,0.2881,1.3661,31.2747,0.0277,0.057,1.657,0.0165,0.1978,0.023,4.8376,0.6499,332.922,1.5023,1.281
445,14770102,610,886,2010-01-14 01:43:34,2010-01-14 02:43:34,42,0.42 - 1.2 µm,1.442,0.175,0.0044,0.0006,0.0022,0.0027,0.0029,0.022,0.2826,0.0002,0.0001,0.37,0.005,0.032,4.93,0.5267,1.4824,0.6739,2.0877,3.9897,0.0473,0.055,1.565,0.0052,0.0015,0.0876,1.16,0.0051,0.0848,0.0022,0.003
446,10269981,68,1193,2010-01-18 16:32:01,2011-12-13 10:00:37,42,0.05 - 0.14 µm,15.853,1.314,0.002,0.0067,0.0053,0.00824,0.0029,0.0098,0.9706,0.0134,0.0002,0.734,0.082,0.168,0.64,161.1775,3.2309,0.0195,1.4085,4.4453,0.0394,0.024,2.891,0.0594,0.2034,0.185,0.0009,0.0016,1.9165,0.0033,0.003
447,2764279,2,1381,2010-01-21 06:16:54,2010-09-29 01:27:46,42,3.5 - 10 µm,1.092,0.0171,0.0896,0.0003,0.6291,0.02092,0.5838,0.0015,0.9271,0.0038,0.0004,0.171,0.1,0.111,63.1,0.1358,0.0181,6.131,1.8272,0.1762,0.3392,0.132,2.065,0.085,0.0016,0.0491,6.972,6.0713,0.5073,0.0003,0.118
448,3316967,189,846,2011-11-06 09:02:28,2011-11-06 10:02:28,42,3.5 - 10 µm,2.056,0.0,0.0231,0.0003,0.1094,0.00492,0.5658,0.924,0.8144,0.0006,0.0017,0.067,0.003,0.045,1.41,0.0407,0.922,1.1019,0.2111,29.6771,0.0101,0.024,1.332,0.2051,0.1074,0.2041,0.7503,0.1862,2.186,0.0007,0.003
449,8025111,174,954,2010-11-23 02:36:19,2010-11-23 03:36:19,42,0.05 - 0.14 µm,0.033,2.4342,0.0038,0.0003,0.0112,0.00767,0.0032,0.3244,0.9272,0.0004,0.0001,0.534,0.013,0.017,3.58,11.7627,0.0072,7.5567,0.2229,0.7908,0.0113,0.024,1.38,0.0039,0.0152,0.0005,0.0232,0.0766,0.0037,0.0698,0.017
450,14879323,2,932,2010-01-13 04:24:47,2010-11-26 09:00:30,42,1.2 - 3.5 µm,116.599,0.0971,0.017,0.0322,0.1785,0.00753,0.0356,0.7601,2.311,0.0109,0.0002,0.738,0.005,1.124,28.83,0.0263,0.3017,0.0705,4.5955,0.1027,0.0375,0.024,0.69,0.02,0.0016,0.0041,0.0659,0.0023,0.5925,0.0062,0.003
451,16428462,0,1094,2010-12-27 14:09:12,2011-12-12 13:27:10,42,1.2 - 3.5 µm,11.594,0.8656,0.0159,0.0003,0.0033,0.00761,2.2152,0.0762,1.7089,0.0014,0.0002,1.068,0.001,0.359,4.22,0.1523,0.0019,0.0495,0.5784,10.5234,2.6728,0.029,0.499,0.0118,0.0015,0.0003,3.9125,0.0051,1.3249,0.0016,0.003
