No,Date/Time,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3],Duration,Date/time end
14442346,2010-01-29 17:11:57,42,0.42 - 1.2 µm,9.412,2.4319,0.0,0.0001,0.0,0.00125,0.6138,0.0754,0.4682,0.0,0.0,0.0,0.118,0.429,1032.31,123.1024,0.0,0.0,1.0748,92.2598,0.0072,0.332,0.246,0.0565,0.0431,0.027,175.998,0.4755,0.0,1.2316,0.0,82819.0,2010-01-30 16:12:16
2807678,2010-03-20 00:48:01,42,3.5 - 10 µm,141.462,1.4805,0.0,0.136,0.0,0.00125,2.4443,0.0192,0.6528,0.0052,0.0,0.331,0.004,0.047,392.8,0.0,0.2993,0.4187,3.3323,38.6538,0.0072,0.276,0.83,0.2021,0.0103,0.0023,2.3588,0.3639,0.0,0.0,0.0,8009.0,2010-03-20 03:01:30
7985730,2012-01-15 22:47:45,42,0.42 - 1.2 µm,8.427,1.546,0.0248,0.5097,0.442,0.13938,2.5915,0.0812,0.9548,0.0178,0.0,0.391,0.016,0.105,283.02,161.7,0.0,0.6032,2.6866,0.0,1.1675,0.704,1.063,0.0581,0.0,0.0375,84.8599,0.413,0.0,0.8795,0.0,81526.0,2012-01-16 21:26:31
16276074,2012-01-16 14:22:19,42,0.14 - 0.42 µm,29.117,0.1736,0.0066,0.0716,0.0,0.31271,1.3843,0.1134,0.1049,0.0,0.0236,0.138,0.0,0.036,204.24,0.0,0.0,0.0,0.0048,169.5465,0.0072,0.01,0.649,0.881,0.0576,0.0,49.5902,0.6843,0.0,0.0,0.0,68513.0,2012-01-17 09:24:12
2805677,2010-04-02 13:44:50,42,1.2 - 3.5 µm,3.154,0.0,0.0,0.0001,0.0,0.03234,5.3065,0.0006,1.634,0.0027,0.0,0.172,0.429,0.176,42.2,18.5077,0.4437,0.7409,25.7858,152.1096,0.0675,0.333,1.526,2.7703,0.1427,0.0,47.6047,3.9888,0.0,0.0,0.0,0.0,2010-04-02 13:44:50
5553460,2011-04-04 21:33:23,42,3.5 - 10 µm,3.745,4.4859,0.0061,0.011,0.0404,0.00125,0.0665,0.0696,3.2748,0.0,0.0,0.0,0.028,0.3,37.13,64.8552,0.0317,0.6691,0.0048,0.0,0.0072,0.01,0.442,0.0,0.0524,0.0,14.5816,27.1007,0.0,0.9711,0.0,92383.0,2011-04-05 23:13:06
6758201,2012-01-10 12:25:55,42,1.2 - 3.5 µm,1.426,0.0024,0.0321,0.0085,0.0068,0.11157,8.0624,0.0006,0.554,0.0034,0.0032,0.0,0.011,0.325,311.31,1206.7516,0.3641,0.7588,0.0048,225.6491,0.3982,0.332,0.0,0.0,0.0716,0.0,3.6171,0.6768,0.0,106.927,0.0,0.0,2012-01-10 12:25:55
12841488,2010-01-11 16:30:00,42,0.14 - 0.42 µm,0.009,1.5119,0.0079,0.0169,0.0,0.00125,15.9069,0.7311,0.6403,0.0403,0.0,0.0,0.0,0.134,171.79,0.0,0.0,0.312,0.0048,45.0971,0.0072,0.209,0.586,0.2852,0.0121,0.0062,4.0483,0.4636,0.0,0.6125,0.0,101581.0,2010-01-12 20:43:01
11855936,2011-02-10 13:57:32,42,0.14 - 0.42 µm,52.505,0.1096,0.0,0.0639,0.0062,0.02207,0.1075,0.0006,0.5565,0.0098,0.0,0.459,0.017,0.105,629.47,11.8379,0.3655,0.6158,0.0048,578.3073,0.0072,0.401,0.547,0.1672,0.0,0.2515,18.0005,0.302,181.3458,0.0,0.0,81215.0,2011-02-11 12:31:07
4691238,2010-03-26 14:24:42,42,0.42 - 1.2 µm,13.818,0.418,0.0069,0.0341,0.0258,0.11866,0.8763,0.0216,0.6496,0.0135,0.0028,0.0,0.126,0.177,2525.6,85.7605,9.3861,0.8639,2.3686,99.5533,0.2253,0.025,1.996,0.0322,0.0351,0.0567,22.2835,0.6536,0.0,5.8584,0.477,97612.0,2010-03-27 17:31:34
7815813,2011-12-05 08:37:28,42,3.5 - 10 µm,6.018,0.0,0.01,0.031,0.0257,0.00125,19.9971,0.0006,0.6549,0.0062,0.0653,0.07,0.035,1.162,3104.48,487.5305,0.6749,0.7964,0.0048,20.1105,0.0072,0.01,4.021,2.9588,0.0,0.0447,38.7927,0.0498,0.0,2.9469,0.122,0.0,2011-12-05 08:37:28
13563411,2012-02-20 11:58:00,42,3.5 - 10 µm,3.655,0.3555,0.0,0.1255,0.0,0.01663,0.0028,0.0316,0.2522,0.0,0.0,0.921,0.0,0.212,0.0,6.108,0.0,0.778,0.0048,510.2037,0.0072,0.223,0.518,0.0,0.0,0.0,4.1162,7.5679,9.7527,0.6813,0.0,261180.0,2012-02-23 12:31:00
5961465,2010-02-03 03:07:32,42,0.05 - 0.14 µm,0.791,0.0,0.0,0.1421,0.0291,0.02738,12.3573,0.3225,2.7247,0.0053,0.0052,0.619,0.0,0.195,0.0,0.0,0.2566,0.4187,2.896,232.0354,0.0072,0.305,1.396,1.3197,0.0,0.0372,3.3739,0.0985,0.0,2.7142,0.0,90127.0,2010-02-04 04:09:39
11739124,2011-03-31 23:33:54,42,1.2 - 3.5 µm,0.009,0.0,0.0026,0.0001,0.039,0.35057,4.2623,0.5911,0.4816,0.0,0.0018,0.734,0.025,0.108,725.72,125.1219,0.0,0.8406,0.0048,61.578,0.116,0.047,0.035,0.2493,0.0,0.0331,32.2436,0.3772,0.0,1.1012,0.0,96982.0,2011-04-02 02:30:16
9757688,2011-04-14 12:38:28,42,0.14 - 0.42 µm,12.94,1.2257,0.0051,0.1675,0.038,0.08064,0.0028,0.0451,0.5729,0.0113,0.0152,0.171,0.094,0.632,53.87,11.9835,0.0,0.6571,0.0048,0.0,0.3463,0.1,0.133,0.0313,0.0202,0.0016,36.9752,0.2694,0.0,0.6336,0.0,84067.0,2011-04-15 11:59:35
11832093,2012-02-13 08:11:18,42,0.14 - 0.42 µm,0.478,0.0,0.0071,0.0163,0.0569,0.07516,1.7754,0.1211,0.3766,0.0171,0.0012,0.557,0.04,0.625,0.0,0.0,0.5502,0.0166,104.2175,232.5073,15.176,0.197,2.135,0.214,1.5128,0.008,3.3007,0.0822,0.0,0.2868,0.0,261180.0,2012-02-16 08:44:18
9162306,2010-02-15 21:57:53,42,0.42 - 1.2 µm,11.22,0.0,0.1335,0.0198,0.0531,1.65001,0.3934,0.0014,1.9833,0.0685,0.0072,0.0,0.0,0.368,0.0,7.6504,0.0,0.3013,4.5762,743.958,0.0072,0.047,0.873,0.3232,0.1736,0.0477,3.1957,0.5219,0.0,0.8724,0.0,0.0,2010-02-15 21:57:53
6894162,2010-04-07 10:37:29,42,1.2 - 3.5 µm,7.4,0.0,0.0201,0.1516,0.0039,0.67413,7.7651,0.2681,0.218,0.0022,0.0005,0.755,0.0,0.033,63.71,24.2249,0.5883,0.3854,0.7721,0.0,0.0072,0.896,0.577,10.5948,0.0,0.0296,2.7594,0.6064,0.0,0.4891,0.0,0.0,2010-04-07 10:37:29
7108584,2011-03-19 19:13:26,42,0.42 - 1.2 µm,9.422,0.3859,0.0107,0.3616,0.0,0.11144,10.0265,0.07,0.4843,0.0043,0.0,0.0,0.666,0.251,58.15,0.0,0.515,0.5778,0.0048,225.5372,0.0072,0.01,1.985,0.0,0.0826,0.1468,1.0649,0.2105,0.3523,5.1888,0.0,87825.0,2011-03-20 19:37:11
15500429,2010-04-01 07:26:33,42,0.14 - 0.42 µm,73.299,0.0531,0.0025,0.0756,0.0,0.01943,0.5031,0.2036,3.3379,0.0024,0.0,0.277,0.013,0.213,118.16,4.9186,0.0466,1.0147,10.1614,0.0,0.0072,0.385,0.319,0.0686,0.0327,0.0,4.3562,0.5841,3.4203,10.7652,0.0,13108.0,2010-04-01 11:05:01
8824280,2012-02-17 05:20:26,42,3.5 - 10 µm,1.733,0.4013,0.0324,0.0048,0.0,0.00125,4.2251,0.4338,0.4482,0.0171,0.0011,0.071,0.0,1.474,21.24,0.0,0.0,0.3572,0.0048,206.6585,1.4606,0.741,2.662,0.0,0.0,0.0,10.2013,0.6368,235.3304,0.3766,0.0,89871.0,2012-02-18 06:18:17
10071022,2010-04-27 23:32:31,42,3.5 - 10 µm,4.546,0.0499,0.0,0.0066,0.2218,0.10592,2.3509,0.0624,1.3875,0.0223,0.0,0.281,0.009,0.356,0.0,18.8733,0.2064,0.124,0.0048,2167.2929,0.0072,0.01,0.416,0.0,0.0,0.0746,54.2795,0.6698,0.0,3.8183,0.0,0.0,2010-04-27 23:32:31
2376208,2010-01-23 01:30:44,42,0.42 - 1.2 µm,8.894,0.0,0.0,0.0115,0.0599,0.26119,1.0699,0.0661,0.0,0.0128,0.0,0.062,0.118,0.097,10115.53,17.1641,0.0,0.0884,0.8845,0.0,0.0072,0.303,0.801,0.0,0.0167,0.0,4.0146,0.0,0.0,0.0,0.0,91460.0,2010-01-24 02:55:04
12626418,2011-03-10 06:06:06,42,1.2 - 3.5 µm,0.203,0.292,0.0,0.1217,0.0365,1.53855,3.2369,0.0009,0.0,0.0091,0.0,0.07,0.103,1.891,55.11,2.4361,0.0,0.8758,0.0048,0.0,1.0887,0.164,3.542,0.0632,0.0,0.0512,1.13,47.495,0.0,2.0809,0.0,75096.0,2011-03-11 02:57:42
9164441,2012-02-20 11:58:00,42,0.42 - 1.2 µm,7.202,0.1546,0.0,0.0728,0.0531,0.00125,11.0662,0.2431,2.3601,0.0239,0.0,0.398,0.008,0.151,0.0,0.0,1.7902,0.6253,0.0048,177.4783,0.164,0.248,6.191,0.0,2.651,0.029,1.3286,0.022,0.0,0.8801,0.104,96193.0,2012-02-21 14:41:13
8342762,2010-02-22 00:20:59,42,1.2 - 3.5 µm,12.812,0.3753,0.0126,0.3847,0.0,0.42625,0.9252,0.3511,2.5212,0.0018,0.0001,0.34,0.101,0.081,38.69,458.7311,3.6305,9.1892,0.0266,161.9932,0.3633,0.01,0.775,2.0759,0.0601,0.0169,1.2341,0.0,0.9205,0.0803,0.0,0.0,2010-02-22 00:20:59
9090347,2012-02-20 11:58:00,42,0.42 - 1.2 µm,5.36,1.3227,0.0043,0.0155,0.0,0.00125,10.8502,0.0006,2.0314,0.0,0.0008,0.106,0.119,0.316,225.77,135.8151,0.0,0.7383,0.0048,172.2916,0.1592,0.01,2.476,0.0723,0.0,0.0023,1.233,9.7438,0.0,1.4053,0.0,88547.0,2012-02-21 12:33:47
12879651,2010-03-28 23:13:24,42,0.14 - 0.42 µm,11.035,6.7876,0.0,0.056,0.9275,2.21815,0.0028,0.3309,0.4828,0.0,0.0,0.3,0.128,0.139,1784.64,110.052,0.3436,0.7685,0.0048,14.9785,0.0072,0.877,6.867,0.4241,0.1585,0.2873,3.0093,6.5803,0.0,0.2561,0.0,92293.0,2010-03-30 00:51:37
15229125,2010-04-26 21:14:21,42,0.42 - 1.2 µm,60.773,0.0,0.0,0.019,0.0,0.34588,11.9609,0.125,0.4368,0.018,0.0,0.096,0.027,0.224,0.0,406.0497,0.0,0.0,0.0048,0.0,1.5032,0.056,1.08,0.0,0.5911,0.0103,40.7316,0.3385,0.1802,0.0,0.0,91081.0,2010-04-27 22:32:22
16402932,2012-02-04 13:49:52,42,0.05 - 0.14 µm,0.131,0.0,0.0036,0.2583,0.0045,0.00885,0.0521,0.0162,0.4039,0.0079,0.0,0.483,0.02,0.275,79.96,17.6474,0.0,0.6762,0.0048,138.5821,0.0072,0.238,2.267,0.3946,0.1294,0.0,37.3139,0.2335,0.0,0.9427,0.0,90964.0,2012-02-05 15:05:56
6718776,2010-04-01 13:20:53,42,1.2 - 3.5 µm,10.31,0.6756,0.0622,0.0001,0.0,0.04097,2.5931,0.0129,0.0895,0.0,0.0006,0.297,0.021,1.049,0.0,15.2654,1.5202,0.4287,0.6183,0.0,0.0072,0.757,3.58,0.0,1.0385,0.0,15.8992,0.0769,1.0216,0.4913,0.0,97497.0,2010-04-02 16:25:50
13551993,2012-01-16 05:04:02,42,0.42 - 1.2 µm,8.807,0.0,0.017,0.1231,0.0,0.00125,0.0028,0.1589,1.3478,0.0094,0.0,0.151,0.0,0.244,94.63,13.5485,0.0,0.3763,0.0048,0.0,0.0072,0.248,1.106,26.3584,0.325,0.0,3.952,0.517,0.0,0.0,0.0,87015.0,2012-01-17 05:14:17
8852573,2010-01-28 05:49:54,42,3.5 - 10 µm,48.676,0.1083,0.0,0.0014,0.0335,0.09106,0.4204,0.0006,0.5312,0.0047,0.0,0.0,0.039,1.79,108.21,0.0,5.6164,0.8382,0.6088,135.0243,0.0513,0.389,1.477,0.0,0.0,0.0,0.8676,1.8263,0.0,0.3957,0.0,79786.0,2010-01-29 03:59:40
3078197,2010-05-03 10:35:14,42,0.05 - 0.14 µm,6.035,2.3221,0.0,0.3364,0.0,1.07233,1.1231,0.0517,0.0,0.0,0.0,0.438,0.128,0.14,26.42,82.7638,0.0,0.6071,0.0048,17.8141,0.0072,0.198,1.112,0.0772,0.0259,0.0,15.7608,10.6321,1.1095,5.9651,0.0,92415.0,2010-05-04 12:15:29
2002557,2012-02-20 11:58:00,42,1.2 - 3.5 µm,54.232,0.0,0.0126,0.3556,0.1069,0.75981,19.9971,0.0006,0.3631,0.1061,0.0,0.0,0.01,3.138,481.08,16.4439,0.3475,0.8663,0.0048,0.0,0.0072,0.071,0.0,0.0,0.0,0.0,46.321,0.2839,0.0,0.1151,0.0,0.0,2012-02-20 11:58:00
10664625,2012-01-31 20:12:31,42,0.42 - 1.2 µm,12.558,5.6986,0.0369,0.2932,0.2288,0.73601,0.5086,0.036,1.1907,0.007,0.0,0.076,0.03,0.211,72.94,0.6119,0.5278,0.3722,0.0048,0.0,0.1206,0.246,1.02,0.0,0.0274,0.0128,31.9085,0.1888,0.0,106.927,0.0,34066.0,2012-02-01 05:40:17
2265762,2011-04-01 02:54:45,42,0.42 - 1.2 µm,14.945,0.0,0.0,0.3437,0.0,0.22586,0.348,0.4673,0.0,0.0104,0.0021,0.255,0.279,0.127,0.0,150.0125,0.1283,0.0539,0.0048,1201.7771,0.0072,0.01,1.08,0.2339,0.0,0.0199,3.4123,9.4348,0.0,3.3679,0.0,85557.0,2011-04-02 02:40:42
11109511,2011-02-07 05:15:14,42,3.5 - 10 µm,53.507,2.4635,0.0,0.0001,0.0428,1.39237,4.6568,0.0062,0.5993,0.0051,0.0,0.0,0.0,1.122,0.0,0.0,0.2445,0.6205,1.4724,57.8264,0.3487,0.01,1.715,0.0,0.0,0.0443,24.9135,0.4645,0.0,1.3815,0.0,97059.0,2011-02-08 08:12:53
2138164,2010-02-13 18:39:50,42,1.2 - 3.5 µm,124.932,0.2191,0.0451,0.008,0.0132,0.17183,3.9939,0.0326,0.5709,0.0,0.0022,0.38,0.0,0.036,0.0,0.0,0.9619,0.5172,2.1315,54.0092,1.0262,0.378,2.264,0.047,0.0255,0.0029,13.4972,0.0066,3.7547,0.0,0.0,261180.0,2010-02-16 19:12:50
11016540,2012-01-17 02:38:51,42,3.5 - 10 µm,0.009,0.8883,0.0811,0.4567,0.1557,0.42989,13.0661,0.06,0.6522,0.0209,0.0,0.0,0.078,0.427,1550.29,13.9375,0.4259,0.7982,0.0048,52.5465,0.0072,0.063,2.653,0.0,0.0,0.0283,44.6239,0.4156,2.1841,98.4229,1.922,0.0,2012-01-17 02:38:51
7761204,2010-12-14 03:53:44,42,0.05 - 0.14 µm,9.08,9.0228,0.0941,0.0015,0.0,0.00125,6.7041,0.0006,0.4204,0.1276,0.0,0.0,0.045,0.196,0.0,157.5148,0.2028,8.7823,0.0048,87.4051,0.0072,0.375,0.524,0.2264,0.0396,0.0,1.8389,0.0104,1.4538,0.5073,0.0,8067.0,2010-12-14 06:08:11
6925824,2011-11-10 16:19:16,42,0.42 - 1.2 µm,47.804,0.0,0.0007,0.3843,0.2414,0.13835,0.0028,0.3514,0.3985,0.097,0.0,0.0,0.014,0.445,0.0,48.114,0.2496,8.1998,1.5497,193.0894,0.6272,0.391,5.402,2.6976,0.0035,0.0,17.283,0.5594,0.0,0.0,0.0,74284.0,2011-11-11 12:57:20
3358187,2011-12-23 03:43:30,42,3.5 - 10 µm,50.169,2.3465,0.0,0.0236,0.1636,0.00125,4.1623,0.1629,0.9014,0.0004,0.0035,0.099,0.0,0.081,83.62,0.0,0.0,0.2436,1.9393,73.4802,0.0072,0.113,0.352,17.4789,0.0794,0.0473,13.7038,0.4531,0.0,0.0,0.0,92061.0,2011-12-24 05:17:51
4901234,2011-03-03 21:34:18,42,1.2 - 3.5 µm,8.561,0.3013,0.0033,0.0096,0.1724,0.02749,5.2928,0.0006,4.0187,0.0011,0.0,0.0,0.374,1.624,220.69,21.4417,0.2858,0.1733,0.0048,0.0,0.0072,0.19,0.183,0.0,0.0731,0.0182,175.998,10.295,0.0,1.0627,0.0,76519.0,2011-03-04 18:49:37
2380071,2011-11-02 18:19:48,42,0.05 - 0.14 µm,8.365,0.3783,0.0,0.0231,0.0,0.41964,0.4374,0.0898,0.3615,0.0093,0.0,0.042,0.02,0.121,1670.37,0.0,0.0,0.0,0.0048,0.0,0.0072,0.105,0.878,0.0,0.1727,0.0272,175.998,0.4398,0.0,0.0,0.0,77858.0,2011-11-03 15:57:26
15020791,2010-01-11 16:30:00,42,1.2 - 3.5 µm,37.43,0.5811,0.0038,0.094,0.0,0.23055,2.8385,0.4311,0.8221,0.0033,0.0,0.272,0.04,2.412,504.28,46.8062,0.0,0.0,0.0048,174.8145,0.2813,0.05,0.092,0.0,0.0354,0.0136,2.8989,0.7686,0.0,0.006,6.698,93240.0,2010-01-12 18:24:00
4006561,2010-04-25 11:27:54,42,0.42 - 1.2 µm,56.447,0.0,0.0,0.1149,0.053,0.01399,0.4126,0.0232,1.3027,0.0027,0.0006,0.763,0.031,0.258,59.82,18.4453,0.6127,0.8327,0.8245,87.4533,0.0072,0.138,2.174,0.0,0.0128,0.0,2.2629,0.688,0.0,0.0,0.0,87538.0,2010-04-26 11:46:52
4550550,2010-01-30 19:28:54,42,3.5 - 10 µm,12.19,1.4942,0.0,0.4534,0.0,0.07671,6.4976,0.5273,0.614,0.0602,0.0008,0.027,0.026,0.175,25.29,7.8396,3.6134,0.8117,0.0048,150.8849,0.3063,0.17,0.376,0.0,0.2214,0.0,17.328,0.4318,0.0,0.087,0.0,81653.0,2010-01-31 18:09:47
5988801,2012-02-20 11:58:00,42,0.05 - 0.14 µm,7.924,2.3766,0.0,0.2381,0.0467,0.00125,3.7953,0.0006,0.9068,0.005,0.0013,0.164,0.141,0.229,0.0,18.0212,0.0,0.3145,0.6777,0.0,0.0072,0.263,0.324,0.0,0.0869,0.0127,2.4864,0.0565,0.0,58.6689,0.0,0.0,2012-02-20 11:58:00
3324785,2010-05-02 18:06:46,42,0.05 - 0.14 µm,13.211,0.0,0.0121,0.0263,0.2364,0.50274,2.9917,0.0045,0.7055,0.009,0.0,0.136,0.013,0.089,119.78,132.3778,0.2425,0.4032,0.0048,0.0,0.0072,0.01,0.0,0.0,0.0638,0.0017,4.0612,0.0,0.6841,0.0,0.123,196389.0,2010-05-05 00:39:55
11014680,2011-10-26 18:51:51,42,0.05 - 0.14 µm,86.039,2.5949,0.0493,0.0001,0.5789,0.22134,1.1797,0.3307,0.4543,0.0869,0.0,0.0,0.0,0.176,231.67,7.6808,0.0,0.6068,1.5041,149.8268,0.5672,0.07,0.401,0.0,0.0576,0.0024,6.8832,4.1074,4.1908,1.1041,0.0,85850.0,2011-10-27 18:42:41
14374552,2011-01-21 20:51:06,42,3.5 - 10 µm,3.715,0.0,0.0038,0.1209,0.0238,0.00125,0.1374,0.1677,1.1608,0.0027,0.0039,0.212,0.0,0.277,0.0,8.9441,0.7643,0.0904,0.0048,0.0,0.1736,0.01,3.601,0.037,0.0022,0.0276,2.7916,4.5821,1.0942,4.8749,0.0,104527.0,2011-01-23 01:53:13
1214051,2010-01-11 16:30:00,42,0.14 - 0.42 µm,0.543,0.3486,0.0439,0.045,0.0,0.98617,1.7796,0.2323,0.8976,0.0,0.0,0.365,0.067,0.254,102.82,332.7244,0.0918,0.196,0.3167,174.8336,1.706,0.01,2.628,0.2169,0.0303,0.0249,2.6339,4.1096,0.0,0.5158,0.144,94264.0,2010-01-12 18:41:04
896917,2010-02-08 18:06:29,42,0.05 - 0.14 µm,24.13,0.3299,0.0,0.0175,0.0304,0.26551,0.7307,0.1277,0.6247,0.0037,0.0,0.093,0.062,0.183,95.38,7.8119,0.0,0.9281,0.0048,0.0,0.2695,0.015,1.559,0.0,0.0,0.0356,8.9529,0.4595,0.0,6.4322,0.052,92407.0,2010-02-09 19:46:36
6483976,2010-03-24 14:44:50,42,0.14 - 0.42 µm,7.26,0.1527,0.0115,0.0891,0.028,0.11886,0.4128,0.2725,0.5327,0.0394,0.0,0.143,0.026,0.192,138.74,6.3801,0.0,0.7138,0.0048,0.0,0.0072,0.206,0.509,0.0762,0.0025,0.038,11.779,0.1005,0.0,1.3361,0.0,18201.0,2010-03-24 19:48:11
9771471,2010-02-15 09:24:49,42,0.05 - 0.14 µm,12.493,0.0,0.0027,0.2656,0.0,0.05541,3.4001,0.0108,0.0,0.0061,0.0,0.0,0.044,0.93,0.0,330.1639,0.1761,0.0,0.0048,346.1214,0.8165,0.459,2.69,0.3545,0.112,0.0,3.3432,0.0188,0.0,0.0,0.0,84833.0,2010-02-16 08:58:42
12809385,2010-01-11 16:30:00,42,0.14 - 0.42 µm,88.214,2.2376,0.0056,0.2043,0.0,1.17331,0.1302,0.046,0.6612,0.0004,0.0,0.322,0.121,1.512,0.0,15.3383,0.0,0.0,0.0048,1068.1645,1.1279,0.229,1.421,0.0082,0.058,0.007,14.1446,0.0,0.0,2.7385,0.0,86026.0,2010-01-12 16:23:46
2709551,2012-01-31 14:35:47,42,0.05 - 0.14 µm,9.933,0.9349,0.0,0.0201,0.0,0.07571,2.6541,0.042,3.7218,0.0125,0.0,0.144,0.317,0.34,773.0,394.5233,0.159,0.5997,1.0103,0.0,0.0072,0.237,0.901,0.0,0.0,0.034,61.7808,0.5417,0.0,0.0726,0.0,77430.0,2012-02-01 12:06:17
4537602,2010-03-02 14:38:01,42,1.2 - 3.5 µm,8.165,0.0284,0.0,0.2958,0.0,0.35299,1.3906,0.0006,1.5329,0.0,0.0,0.0,0.027,0.066,0.0,310.8054,0.6223,0.4733,0.0048,0.0,0.0072,0.47,2.509,0.2558,0.0616,0.0038,175.998,0.1115,0.0,2.6681,0.0,94543.0,2010-03-03 16:53:44
3326055,2010-02-12 13:56:08,42,1.2 - 3.5 µm,12.736,0.515,0.0,0.0931,0.7911,0.3067,0.5302,0.0013,0.4442,0.0019,0.0,0.0,0.153,0.283,236.56,23.6784,0.4765,0.3825,1.7952,80.225,0.0072,0.502,1.539,0.0,0.0,0.1838,175.998,11.1025,0.0,0.7819,0.0,0.0,2010-02-12 13:56:08
531902,2012-02-20 11:58:00,42,0.14 - 0.42 µm,6.221,0.2464,0.0,0.0001,1.5206,1.00246,3.1941,0.0687,3.4841,0.0034,0.0017,0.113,0.03,0.098,17.91,16.6447,1.4925,0.4559,0.0048,62.9796,0.0393,0.318,1.854,12.0081,0.0,0.0286,3.3853,0.0,0.0,1.6102,0.0,86336.0,2012-02-21 11:56:56
8465451,2012-02-20 11:58:00,42,0.05 - 0.14 µm,9.683,1.5622,0.015,0.0053,0.0052,0.06228,0.5894,0.0593,0.0136,0.0029,0.0039,0.189,0.027,1.074,0.0,18.4086,0.0099,0.6066,4.1939,200.896,0.0072,0.01,2.122,0.2554,0.197,0.0484,56.0625,0.6866,0.0,8.9745,0.376,101494.0,2012-02-21 16:09:34
12365962,2011-02-27 15:08:42,42,0.14 - 0.42 µm,19.638,2.4563,0.05,0.0001,0.0,0.15626,5.4638,0.0006,1.2656,0.0,0.0059,0.122,0.031,0.213,65.68,0.0,0.0,0.0,14.7457,130.1749,0.0072,0.01,0.724,0.4393,0.0161,0.0261,4.31,0.0887,0.0,9.305,0.0,102079.0,2011-02-28 19:30:01
1867190,2012-02-20 11:58:00,42,0.05 - 0.14 µm,144.182,1.7369,0.1289,0.1061,0.0037,1.2109,8.2094,0.0019,1.4491,0.0006,0.0,0.408,0.029,0.612,258.79,7.826,0.0,2.5365,0.0048,29.496,0.0072,0.237,0.531,14.4316,0.0,0.0411,12.4541,0.1247,0.0,0.9098,0.0,0.0,2012-02-20 11:58:00
5391276,2010-03-03 10:03:21,42,0.42 - 1.2 µm,173.479,1.2477,0.024,0.0251,0.2306,0.00125,16.0445,1.0047,0.3053,0.0022,0.0,0.388,0.013,0.271,98.49,11.7576,0.3817,0.6155,0.0799,0.0,1.4008,0.223,0.0,0.0645,0.0546,0.2948,5.5944,0.0,0.0,0.1157,0.0,85082.0,2010-03-04 09:41:23
8656440,2011-04-06 07:21:21,42,0.42 - 1.2 µm,14.58,0.2356,0.0139,0.2465,0.0,0.00191,0.1068,0.0204,2.3231,0.0026,0.0,0.341,0.009,0.43,1580.48,226.7681,0.0,0.0,0.0048,572.4978,0.1731,0.315,2.101,0.2108,0.0027,0.024,13.4325,0.0,0.0,2.627,0.0,0.0,2011-04-06 07:21:21
4358576,2010-01-11 16:30:00,42,1.2 - 3.5 µm,7.808,0.0,0.0111,0.1188,0.4843,0.85,0.0933,0.0215,0.57,0.0495,0.0,0.196,0.058,1.008,1366.38,25.0762,0.6999,0.8004,3.2446,103.4041,0.0072,0.01,3.65,0.8179,0.0,0.0436,0.358,3.503,2.3745,0.0,0.0,84158.0,2010-01-12 15:52:38
2364902,2011-03-16 04:11:57,42,0.42 - 1.2 µm,0.492,1.1154,0.0,0.0001,0.0473,0.58355,2.0752,0.0666,0.1719,0.0034,0.003,0.177,0.227,0.205,1740.74,2.6076,0.4291,0.4585,0.0048,278.1014,0.0072,0.379,0.798,0.9792,0.0003,0.0055,32.9079,0.1238,22.0647,106.927,0.0,85709.0,2011-03-17 04:00:26
1884914,2010-01-11 16:30:00,42,0.05 - 0.14 µm,0.772,0.1227,0.0,0.0001,0.0402,0.14113,0.2939,0.0006,0.7328,0.0,0.0131,0.068,0.015,0.331,82.61,0.0,0.1163,0.0134,0.0048,20.035,0.0786,0.267,5.168,0.1573,0.0462,0.036,2.3684,0.0,2.3631,0.7102,0.0,81017.0,2010-01-12 15:00:17
10162482,2010-03-19 05:45:32,42,0.14 - 0.42 µm,7.231,7.5649,0.0031,0.1009,0.5679,0.04565,0.0075,0.048,0.6259,0.0,0.0101,0.236,0.0,0.706,165.89,0.0,0.0,0.0,191.3069,0.0,0.1032,1.97,0.153,0.3119,0.0,0.02,1.4017,0.661,0.0,3.4061,0.209,85286.0,2010-03-20 05:26:58
1423252,2010-12-05 03:24:34,42,1.2 - 3.5 µm,7.48,0.0395,0.0302,0.5097,0.0,0.00125,0.4953,0.4621,4.0655,0.0876,0.0,0.0,0.014,0.129,0.0,58.8193,0.302,0.3262,0.1481,0.0,0.0072,0.384,1.56,0.0,0.0,0.0,39.8883,0.5613,2.7772,0.5513,0.0,91125.0,2010-12-06 04:43:19
